id_estudiante,nombre,carrera,edad,genero,semestre
2455,Daniela Ramírez,Psicología,31,Masculino,3
2456,Ana Vega,Derecho,35,Masculino,6
2457,Daniela Torres,Sistemas,29,Masculino,5
2458,Sofía Castillo,Educación,18,Femenino,7
2459,Carlos Morales,Administración,32,Femenino,9
2460,José Díaz,Administración,34,Femenino,3
2461,Andrés Ruiz,Contabilidad,18,Masculino,6
2462,Sofía Gómez,Sistemas,20,Femenino,3
2463,María López,Psicología,23,Masculino,1
2464,Daniela Gómez,Contabilidad,20,Masculino,7
2465,Sofía Morales,Derecho,30,Femenino,3
2466,Camila Torres,Sistemas,27,Femenino,3
2467,Pedro Castillo,Derecho,20,Masculino,5
2468,Pedro López,Administración,29,Masculino,6
2469,Daniela Gómez,Psicología,26,Masculino,10
2470,Ana Vega,Sistemas,29,Masculino,3
2471,Ana Vega,Sistemas,18,Femenino,7
2472,José Pérez,Psicología,29,Masculino,3
2473,María Ruiz,Derecho,23,Masculino,6
2474,Luis Torres,Psicología,29,Masculino,8
2475,Carlos Vega,Administración,32,Masculino,10
2476,Ana Vega,Sistemas,27,Femenino,2
2477,Camila Torres,Psicología,34,Masculino,2
2478,Daniela López,Psicología,22,Femenino,8
2479,Andrés Morales,Derecho,21,Masculino,6
2480,María Díaz,Administración,25,Femenino,4
2481,Pedro Pérez,Contabilidad,19,Femenino,10
2482,Luis Vega,Sistemas,28,Femenino,9
2483,María Castillo,Contabilidad,22,Femenino,4
2484,José Morales,Derecho,31,Femenino,2
2485,Daniela Pérez,Derecho,21,Femenino,9
2486,Daniela Ruiz,Derecho,27,Femenino,5
2487,Ana Vega,Sistemas,24,Masculino,5
2488,Sofía Ruiz,Psicología,23,Femenino,1
2489,Andrés Pérez,Sistemas,27,Femenino,4
2490,Camila Vega,Sistemas,31,Masculino,9
2491,Camila Pérez,Administración,21,Femenino,3
2492,María Díaz,Sistemas,24,Femenino,4
2493,Sofía Ruiz,Sistemas,19,Femenino,4
2494,Luis Castillo,Sistemas,25,Femenino,3
2495,Pedro López,Contabilidad,30,Masculino,3
2496,Carlos Ruiz,Administración,26,Femenino,10
2497,José López,Educación,26,Femenino,1
2498,Pedro Morales,Derecho,26,Masculino,8
2499,José Ruiz,Sistemas,30,Masculino,8
2500,Carlos López,Sistemas,21,Masculino,3
2501,Daniela Gómez,Administración,35,Femenino,3
2502,José Morales,Contabilidad,35,Femenino,5
2503,Sofía Castillo,Sistemas,21,Femenino,4
2504,Luis Vega,Derecho,24,Masculino,9
2505,Ana Ramírez,Derecho,21,Masculino,4
2506,Ana Morales,Administración,20,Masculino,4
2507,Pedro Ruiz,Contabilidad,32,Masculino,8
2508,Sofía Pérez,Educación,34,Masculino,4
2509,Camila Pérez,Psicología,18,Masculino,6
2510,José Torres,Contabilidad,32,Masculino,1
2511,Pedro Morales,Administración,27,Masculino,4
2512,Carlos López,Contabilidad,32,Masculino,8
2513,Luis López,Psicología,34,Femenino,9
2514,Carlos Torres,Psicología,28,Masculino,2
2515,Luis Morales,Psicología,35,Masculino,10
2516,Carlos Díaz,Contabilidad,19,Masculino,2
2517,María Pérez,Derecho,18,Masculino,7
2518,Sofía Gómez,Administración,19,Masculino,1
2519,Daniela Ruiz,Educación,30,Femenino,10
2520,Pedro Ramírez,Educación,25,Femenino,10
2521,José Díaz,Educación,32,Femenino,3
2522,Daniela Vega,Contabilidad,25,Masculino,5
2523,Carlos Morales,Contabilidad,23,Femenino,1
2524,Pedro Castillo,Administración,19,Femenino,7
2525,Andrés López,Derecho,22,Femenino,4
2526,Pedro Morales,Derecho,32,Femenino,8
2527,Pedro Ramírez,Contabilidad,28,Femenino,7
2528,Carlos Vega,Administración,25,Masculino,4
2529,Sofía López,Educación,29,Femenino,9
2530,Pedro Díaz,Educación,27,Masculino,7
2531,Carlos Ramírez,Sistemas,35,Femenino,5
2532,Sofía Morales,Sistemas,24,Masculino,6
2533,Andrés Torres,Educación,30,Femenino,3
2534,Daniela Pérez,Educación,24,Femenino,10
2535,Carlos Castillo,Educación,22,Femenino,10
2536,María Torres,Derecho,28,Femenino,4
2537,Carlos Ramírez,Contabilidad,34,Masculino,2
2538,Luis Gómez,Sistemas,18,Masculino,6
2539,Luis Díaz,Contabilidad,24,Masculino,4
2540,José Gómez,Contabilidad,28,Femenino,8
2541,Camila Torres,Contabilidad,27,Masculino,9
2542,Carlos Torres,Administración,31,Masculino,9
2543,Sofía Morales,Administración,35,Femenino,5
2544,María Gómez,Educación,22,Femenino,2
2545,Ana Torres,Derecho,33,Femenino,8
2546,Carlos Pérez,Psicología,29,Femenino,10
2547,Sofía Torres,Derecho,18,Femenino,10
2548,Camila Díaz,Sistemas,29,Masculino,3
2549,Carlos Ruiz,Contabilidad,30,Masculino,2
2550,María Díaz,Contabilidad,20,Femenino,10
2551,Daniela Pérez,Psicología,31,Masculino,6
2552,José López,Psicología,26,Masculino,8
2553,Camila Torres,Sistemas,25,Femenino,5
2554,Daniela Morales,Contabilidad,19,Femenino,8
2555,Luis Díaz,Psicología,19,Masculino,10
2556,Ana Ruiz,Sistemas,27,Femenino,4
2557,Daniela Morales,Derecho,19,Femenino,7
2558,Camila Díaz,Psicología,31,Femenino,6
2559,Carlos Díaz,Educación,26,Masculino,8
2560,José Castillo,Sistemas,32,Masculino,6
2561,Andrés Gómez,Sistemas,22,Masculino,4
2562,Luis Torres,Contabilidad,20,Masculino,10
2563,María Gómez,Sistemas,18,Masculino,6
2564,Sofía Gómez,Administración,32,Femenino,2
2565,Sofía Gómez,Sistemas,22,Masculino,2
2566,Carlos Gómez,Educación,20,Masculino,7
2567,María López,Sistemas,20,Femenino,6
2568,Andrés López,Derecho,24,Femenino,10
2569,Carlos Ramírez,Contabilidad,19,Femenino,3
2570,Andrés Pérez,Sistemas,23,Masculino,5
2571,Carlos Vega,Psicología,24,Masculino,2
2572,María Torres,Contabilidad,25,Masculino,7
2573,Sofía Castillo,Psicología,31,Femenino,4
2574,Pedro Castillo,Contabilidad,25,Masculino,5
2575,José Torres,Sistemas,19,Masculino,8
2576,Camila Pérez,Psicología,31,Masculino,8
2577,Ana Gómez,Contabilidad,29,Masculino,10
2578,José Díaz,Derecho,29,Femenino,6
2579,Daniela Castillo,Derecho,28,Masculino,4
2580,Sofía Torres,Sistemas,29,Femenino,8
2581,Daniela Díaz,Derecho,32,Femenino,8
2582,Carlos Torres,Educación,30,Femenino,1
2583,Carlos Díaz,Derecho,22,Femenino,6
2584,Ana Morales,Educación,23,Masculino,10
2585,Carlos López,Sistemas,18,Femenino,8
2586,Carlos Castillo,Contabilidad,24,Masculino,8
2587,Pedro Torres,Contabilidad,35,Femenino,4
2588,María Ramírez,Psicología,33,Femenino,7
2589,Carlos Ramírez,Educación,19,Femenino,2
2590,Luis Díaz,Educación,33,Femenino,3
2591,María Vega,Derecho,24,Femenino,8
2592,Ana Castillo,Educación,23,Femenino,5
2593,Sofía Morales,Psicología,21,Masculino,9
2594,José Díaz,Educación,29,Masculino,6
2595,Sofía Ramírez,Sistemas,18,Femenino,6
2596,Pedro López,Administración,28,Masculino,6
2597,Daniela Castillo,Psicología,28,Femenino,4
2598,Carlos Díaz,Educación,25,Masculino,4
2599,Daniela Ruiz,Derecho,18,Femenino,9
2600,Luis Morales,Administración,28,Masculino,9
2601,Daniela Ramírez,Psicología,26,Masculino,8
2602,Pedro López,Contabilidad,22,Femenino,1
2603,Daniela López,Administración,18,Femenino,6
2604,Sofía Ramírez,Psicología,22,Femenino,6
2605,Daniela Díaz,Psicología,35,Masculino,4
2606,Sofía Ruiz,Sistemas,27,Masculino,4
2607,Andrés Vega,Contabilidad,25,Femenino,7
2608,Ana Castillo,Contabilidad,24,Masculino,5
2609,Ana Pérez,Educación,31,Masculino,6
2610,Daniela Torres,Derecho,30,Masculino,10
2611,Daniela Díaz,Sistemas,26,Femenino,5
2612,María Ruiz,Derecho,27,Masculino,10
2613,Carlos Díaz,Sistemas,21,Masculino,6
2614,Andrés Ramírez,Contabilidad,22,Femenino,7
2615,Andrés Pérez,Educación,31,Femenino,7
2616,Carlos Díaz,Psicología,19,Femenino,6
2617,Sofía Ruiz,Sistemas,34,Masculino,3
2618,Daniela Gómez,Sistemas,22,Masculino,2
2619,Andrés Torres,Educación,25,Masculino,6
2620,Camila Díaz,Sistemas,31,Femenino,2
2621,Daniela Morales,Psicología,19,Femenino,7
2622,Carlos Vega,Sistemas,24,Femenino,3
2623,Luis Castillo,Administración,25,Masculino,9
2624,Ana Pérez,Educación,25,Femenino,1
2625,Ana López,Administración,22,Masculino,9
2626,Camila Díaz,Derecho,30,Masculino,9
2627,José Ramírez,Sistemas,31,Masculino,1
2628,María Ruiz,Sistemas,24,Masculino,10
2629,Daniela Pérez,Contabilidad,20,Femenino,9
2630,Carlos Morales,Administración,22,Masculino,10
2631,José Castillo,Psicología,29,Femenino,3
2632,María Ruiz,Contabilidad,28,Masculino,6
2633,José Morales,Sistemas,27,Femenino,1
2634,Daniela Ruiz,Educación,34,Femenino,4
2635,Carlos Gómez,Sistemas,30,Masculino,4
2636,María Ruiz,Educación,27,Masculino,10
2637,José Díaz,Derecho,19,Masculino,10
2638,José López,Psicología,18,Femenino,1
2639,María Torres,Contabilidad,24,Femenino,7
2640,Camila Ramírez,Derecho,23,Femenino,8
2641,Andrés Ruiz,Contabilidad,25,Masculino,10
2642,Luis Pérez,Sistemas,19,Masculino,5
2643,Ana Castillo,Derecho,30,Masculino,2
2644,Ana Díaz,Administración,24,Femenino,6
2645,Luis Castillo,Derecho,18,Femenino,1
2646,Luis Castillo,Administración,26,Femenino,4
2647,Luis Pérez,Derecho,23,Masculino,2
2648,Luis López,Derecho,35,Femenino,5
2649,Ana Ruiz,Derecho,20,Masculino,4
2650,Luis Morales,Educación,30,Masculino,1
2651,Daniela Morales,Derecho,31,Masculino,1
2652,Sofía Pérez,Educación,20,Femenino,5
2653,Daniela López,Contabilidad,18,Femenino,4
2654,María Ramírez,Sistemas,19,Femenino,9
2655,Daniela López,Educación,19,Femenino,6
2656,Luis Ruiz,Contabilidad,32,Femenino,9
2657,Carlos Díaz,Educación,29,Masculino,6
2658,Camila Morales,Administración,30,Femenino,8
2659,Camila Castillo,Administración,33,Femenino,6
2660,Pedro Gómez,Psicología,26,Masculino,6
2661,Camila Ramírez,Derecho,35,Masculino,1
2662,Camila Vega,Educación,22,Femenino,9
2663,Carlos Ruiz,Administración,24,Femenino,2
2664,Pedro Gómez,Psicología,35,Masculino,9
2665,Luis Ruiz,Sistemas,26,Masculino,4
2666,Camila Ramírez,Sistemas,28,Femenino,9
2667,Pedro Vega,Educación,30,Masculino,10
2668,Camila Morales,Educación,21,Masculino,8
2669,Carlos López,Educación,18,Masculino,8
2670,Carlos Gómez,Educación,27,Masculino,7
2671,José López,Psicología,21,Masculino,1
2672,Ana Pérez,Contabilidad,21,Masculino,3
2673,Luis Gómez,Contabilidad,32,Masculino,7
2674,Camila Morales,Sistemas,27,Femenino,7
2675,Camila López,Contabilidad,31,Femenino,10
2676,Sofía Pérez,Educación,33,Masculino,8
2677,Camila Díaz,Sistemas,26,Femenino,7
2678,Andrés Gómez,Derecho,29,Femenino,1
2679,Pedro Pérez,Derecho,20,Femenino,5
2680,Andrés Gómez,Sistemas,25,Masculino,8
2681,Pedro Díaz,Administración,33,Masculino,6
2682,José Vega,Educación,32,Masculino,10
2683,Pedro Gómez,Sistemas,22,Masculino,9
2684,Daniela Gómez,Psicología,23,Femenino,5
2685,Sofía Morales,Psicología,19,Femenino,10
2686,Luis Vega,Derecho,23,Femenino,5
2687,Carlos Pérez,Contabilidad,28,Femenino,2
2688,Carlos Gómez,Administración,33,Femenino,4
2689,Ana Morales,Educación,23,Femenino,1
2690,José Torres,Administración,28,Femenino,4
2691,Daniela Gómez,Sistemas,23,Masculino,3
2692,Sofía Ruiz,Sistemas,32,Femenino,6
2693,Pedro Pérez,Educación,34,Femenino,9
2694,Luis Morales,Derecho,19,Femenino,7
2695,Andrés Morales,Sistemas,20,Masculino,5
2696,Camila Ramírez,Derecho,34,Masculino,3
2697,Luis Pérez,Administración,20,Masculino,4
2698,Daniela Vega,Contabilidad,35,Femenino,8
2699,Luis Torres,Psicología,31,Masculino,9
2700,Ana López,Administración,22,Femenino,3
2701,Pedro Pérez,Contabilidad,19,Masculino,2
2702,Andrés Castillo,Psicología,34,Masculino,5
2703,Carlos Díaz,Administración,33,Masculino,4
2704,Daniela Ramírez,Derecho,24,Masculino,3
2705,Pedro Vega,Educación,35,Masculino,3
2706,Carlos Vega,Administración,20,Femenino,9
2707,Luis Ruiz,Administración,25,Femenino,6
2708,María Castillo,Derecho,19,Femenino,1
2709,Camila Morales,Sistemas,24,Femenino,7
2710,Daniela Ruiz,Administración,22,Femenino,10
2711,Andrés Morales,Educación,23,Masculino,10
2712,Andrés Castillo,Derecho,20,Femenino,10
2713,Ana Morales,Sistemas,35,Masculino,3
2714,Ana Díaz,Contabilidad,30,Femenino,8
2715,Camila Castillo,Psicología,28,Femenino,8
2716,Andrés Ramírez,Derecho,35,Masculino,8
2717,Camila Gómez,Educación,33,Femenino,9
2718,Andrés Ruiz,Educación,20,Femenino,5
2719,José Castillo,Psicología,34,Masculino,6
2720,Camila López,Psicología,24,Femenino,5
2721,María Díaz,Psicología,31,Femenino,5
2722,Sofía Morales,Educación,24,Masculino,5
2723,María Díaz,Educación,35,Femenino,4
2724,Daniela Ruiz,Psicología,23,Masculino,5
2725,María López,Psicología,28,Masculino,8
2726,Camila López,Derecho,33,Femenino,10
2727,Daniela Vega,Contabilidad,22,Femenino,10
2728,Luis Castillo,Sistemas,30,Femenino,1
2729,Luis López,Contabilidad,33,Femenino,9
2730,Sofía Castillo,Psicología,31,Masculino,5
2731,Ana Morales,Educación,33,Masculino,8
2732,Pedro Morales,Contabilidad,21,Masculino,3
2733,Luis Díaz,Sistemas,19,Masculino,5
2734,Luis Vega,Psicología,26,Masculino,2
2735,Pedro López,Sistemas,19,Masculino,2
2736,Camila Ruiz,Educación,26,Femenino,7
2737,María López,Administración,26,Femenino,4
2738,Carlos Pérez,Psicología,28,Masculino,3
2739,Pedro López,Psicología,18,Masculino,2
2740,Sofía Ruiz,Contabilidad,33,Masculino,2
2741,María Morales,Administración,25,Femenino,10
2742,Carlos Torres,Administración,26,Masculino,1
2743,María Castillo,Derecho,30,Femenino,4
2744,María Gómez,Sistemas,31,Femenino,8
2745,Carlos Morales,Psicología,30,Masculino,9
2746,José López,Educación,33,Femenino,9
2747,Camila Díaz,Sistemas,33,Femenino,8
2748,Sofía López,Contabilidad,22,Masculino,10
2749,Pedro Torres,Derecho,24,Masculino,6
2750,Camila Morales,Contabilidad,25,Femenino,4
2751,Pedro Ruiz,Derecho,18,Masculino,2
2752,Daniela Pérez,Derecho,29,Femenino,7
2753,Ana Ramírez,Derecho,32,Femenino,2
2754,Pedro Castillo,Contabilidad,25,Femenino,6
2755,José Ramírez,Administración,23,Masculino,10
2756,Andrés Ruiz,Psicología,24,Masculino,7
2757,Camila Pérez,Administración,20,Masculino,2
2758,Sofía Vega,Sistemas,26,Masculino,9
2759,José Ramírez,Administración,27,Masculino,7
2760,José Torres,Administración,31,Femenino,3
2761,Andrés Gómez,Administración,20,Masculino,10
2762,Carlos Castillo,Psicología,33,Femenino,3
2763,María Pérez,Administración,20,Masculino,2
2764,José Torres,Psicología,21,Femenino,9
2765,Camila Torres,Administración,35,Masculino,4
2766,Ana Díaz,Administración,26,Masculino,9
2767,Andrés Pérez,Derecho,22,Masculino,1
2768,Daniela Torres,Administración,25,Femenino,10
2769,José Ramírez,Administración,32,Masculino,2
2770,María Torres,Educación,19,Masculino,7
2771,Carlos Pérez,Contabilidad,32,Femenino,7
2772,Andrés Vega,Educación,30,Femenino,9
2773,Camila Ruiz,Psicología,30,Femenino,9
2774,Pedro Torres,Psicología,33,Masculino,1
2775,María Gómez,Psicología,29,Femenino,2
2776,Sofía Morales,Derecho,30,Femenino,6
2777,Ana Díaz,Derecho,24,Masculino,4
2778,Pedro Torres,Derecho,22,Femenino,7
2779,María Torres,Sistemas,25,Femenino,5
2780,Daniela Morales,Derecho,32,Femenino,4
2781,Daniela Torres,Derecho,19,Masculino,3
2782,Luis Castillo,Contabilidad,19,Femenino,8
2783,Pedro Morales,Sistemas,27,Femenino,9
2784,Andrés Ramírez,Sistemas,33,Masculino,6
2785,Camila López,Contabilidad,34,Masculino,1
2786,Luis Torres,Educación,35,Femenino,1
2787,Ana Vega,Administración,34,Femenino,1
2788,Daniela Morales,Contabilidad,32,Femenino,10
2789,Camila Castillo,Contabilidad,19,Masculino,8
2790,Daniela Morales,Psicología,19,Masculino,3
2791,Pedro Díaz,Educación,32,Femenino,3
2792,Carlos López,Sistemas,30,Femenino,7
2793,María Pérez,Sistemas,27,Masculino,3
2794,María Morales,Psicología,24,Femenino,3
2795,Pedro Vega,Psicología,26,Masculino,1
2796,Luis Torres,Sistemas,26,Femenino,2
2797,María Ramírez,Administración,33,Masculino,2
2798,Daniela Díaz,Psicología,29,Femenino,5
2799,Sofía Vega,Psicología,28,Femenino,9
2800,Carlos Ruiz,Psicología,26,Masculino,4
2801,Ana Morales,Derecho,26,Femenino,9
2802,José Ramírez,Educación,30,Masculino,10
2803,José Castillo,Sistemas,22,Masculino,4
2804,María Ramírez,Administración,21,Femenino,7
2805,Pedro Morales,Psicología,28,Femenino,2
2806,María Torres,Psicología,33,Masculino,6
2807,Ana Morales,Derecho,31,Masculino,7
2808,Daniela Pérez,Contabilidad,29,Masculino,5
2809,María Ramírez,Derecho,30,Masculino,7
2810,Pedro López,Contabilidad,25,Masculino,6
2811,Carlos Ruiz,Contabilidad,30,Masculino,2
2812,Luis Gómez,Educación,18,Masculino,9
2813,Pedro Ramírez,Sistemas,22,Masculino,1
2814,Daniela Torres,Sistemas,22,Femenino,6
2815,Camila Ruiz,Sistemas,19,Masculino,5
2816,Camila Gómez,Sistemas,20,Masculino,10
2817,Ana López,Administración,30,Femenino,2
2818,José Ruiz,Contabilidad,34,Masculino,10
2819,José Torres,Sistemas,32,Femenino,3
2820,Andrés Gómez,Derecho,25,Femenino,1
2821,Pedro Díaz,Educación,23,Femenino,8
2822,Camila Vega,Contabilidad,27,Femenino,7
2823,María Castillo,Educación,28,Masculino,4
2824,Daniela Torres,Educación,22,Masculino,2
2825,Ana Ruiz,Sistemas,22,Masculino,8
2826,Carlos Torres,Educación,20,Femenino,6
2827,Camila Ruiz,Administración,33,Femenino,7
2828,Luis Vega,Educación,27,Masculino,8
2829,Ana Díaz,Administración,30,Masculino,6
2830,Luis Pérez,Sistemas,26,Femenino,3
2831,Daniela Ramírez,Educación,30,Femenino,8
2832,Carlos Díaz,Educación,31,Femenino,10
2833,Carlos Pérez,Administración,26,Femenino,2
2834,Daniela Díaz,Administración,19,Masculino,4
2835,Andrés Ruiz,Derecho,26,Masculino,3
2836,Pedro Pérez,Sistemas,29,Femenino,10
2837,Camila Díaz,Sistemas,21,Femenino,9
2838,María López,Administración,28,Femenino,9
2839,Pedro Vega,Psicología,24,Femenino,1
2840,Daniela Ruiz,Psicología,27,Femenino,1
2841,José Díaz,Sistemas,31,Masculino,8
2842,Pedro Ramírez,Psicología,25,Femenino,10
2843,María Ramírez,Contabilidad,27,Masculino,4
2844,Sofía Castillo,Derecho,26,Masculino,9
2845,María Pérez,Administración,32,Masculino,7
2846,Ana Morales,Sistemas,20,Femenino,9
2847,Andrés Morales,Sistemas,34,Femenino,10
2848,Ana Ramírez,Psicología,24,Femenino,2
2849,María Morales,Psicología,28,Masculino,9
2850,María Pérez,Educación,31,Masculino,6
2851,María Ramírez,Sistemas,21,Masculino,5
2852,Carlos Castillo,Educación,26,Femenino,3
2853,Pedro López,Educación,23,Femenino,2
2854,José Castillo,Psicología,35,Masculino,2
2855,Carlos Gómez,Sistemas,25,Masculino,5
2856,Carlos Gómez,Derecho,28,Masculino,9
2857,Andrés Ramírez,Psicología,21,Femenino,10
2858,José Gómez,Contabilidad,20,Femenino,3
2859,Pedro López,Psicología,26,Masculino,10
2860,Luis Gómez,Administración,22,Femenino,3
2861,Andrés Vega,Administración,33,Femenino,1
2862,Camila Morales,Derecho,21,Femenino,4
2863,Carlos López,Psicología,33,Masculino,4
2864,Daniela Vega,Derecho,30,Femenino,6
2865,María Pérez,Sistemas,32,Masculino,1
2866,Sofía Díaz,Sistemas,29,Femenino,7
2867,Ana Díaz,Derecho,20,Masculino,2
2868,Sofía Vega,Psicología,21,Masculino,8
2869,Daniela Vega,Psicología,28,Masculino,10
2870,Ana Díaz,Administración,27,Femenino,5
2871,Ana Gómez,Sistemas,27,Masculino,5
2872,Pedro Torres,Contabilidad,28,Femenino,2
2873,Andrés Díaz,Sistemas,33,Femenino,5
2874,Pedro Pérez,Sistemas,27,Femenino,3
2875,Luis Torres,Psicología,21,Femenino,2
2876,Luis Castillo,Contabilidad,28,Masculino,3
2877,Sofía López,Psicología,20,Masculino,1
2878,José Castillo,Psicología,35,Masculino,9
2879,Sofía Vega,Contabilidad,35,Femenino,2
2880,Pedro Pérez,Contabilidad,31,Masculino,6
2881,José Pérez,Administración,20,Masculino,10
2882,Ana Gómez,Derecho,19,Femenino,6
2883,Pedro Vega,Sistemas,26,Masculino,10
2884,Andrés López,Sistemas,28,Masculino,3
2885,Sofía Gómez,Educación,18,Femenino,4
2886,Carlos Torres,Educación,34,Masculino,7
2887,Ana Vega,Contabilidad,24,Femenino,9
2888,María Pérez,Derecho,24,Femenino,4
2889,Andrés Castillo,Contabilidad,22,Femenino,10
2890,Pedro Ruiz,Contabilidad,26,Masculino,10
2891,Luis Morales,Contabilidad,33,Masculino,2
2892,Pedro Ruiz,Administración,26,Masculino,10
2893,Carlos Ruiz,Sistemas,25,Masculino,1
2894,María López,Educación,19,Masculino,7
2895,Carlos López,Contabilidad,21,Masculino,4
2896,Luis Pérez,Derecho,21,Femenino,4
2897,Daniela Torres,Administración,21,Femenino,6
2898,Pedro Morales,Educación,34,Femenino,8
2899,María Torres,Administración,30,Femenino,4
2900,María Ramírez,Derecho,26,Femenino,1
2901,José Pérez,Derecho,32,Masculino,1
2902,Ana Ramírez,Psicología,27,Masculino,7
2903,Luis Castillo,Administración,27,Femenino,3
2904,Pedro Pérez,Derecho,34,Masculino,10
2905,Daniela Díaz,Contabilidad,25,Femenino,4
2906,José Ramírez,Derecho,26,Masculino,8
2907,María Ramírez,Administración,18,Masculino,8
2908,Pedro López,Psicología,34,Masculino,2
2909,José Díaz,Psicología,26,Masculino,5
2910,Andrés Castillo,Educación,30,Masculino,2
2911,Sofía Gómez,Administración,27,Femenino,4
2912,Andrés Ruiz,Psicología,34,Masculino,8
2913,Andrés Pérez,Administración,18,Femenino,9
2914,Pedro Ruiz,Contabilidad,18,Femenino,4
2915,Carlos Gómez,Educación,27,Femenino,5
2916,José Ruiz,Administración,30,Femenino,2
2917,Pedro Ramírez,Psicología,24,Masculino,6
2918,Ana Díaz,Contabilidad,33,Masculino,9
2919,Camila Ramírez,Administración,31,Masculino,2
2920,Luis Ruiz,Administración,25,Femenino,1
2921,María Ramírez,Derecho,35,Masculino,2
2922,Andrés Ramírez,Educación,22,Masculino,4
2923,María Díaz,Sistemas,19,Femenino,1
2924,Sofía Morales,Sistemas,26,Femenino,4
2925,Luis Díaz,Administración,21,Masculino,5
2926,Sofía Vega,Educación,25,Masculino,8
2927,José Vega,Administración,18,Femenino,4
2928,Pedro Díaz,Sistemas,20,Masculino,10
2929,José Pérez,Derecho,29,Femenino,8
2930,Andrés Torres,Sistemas,21,Masculino,5
2931,María Torres,Administración,25,Masculino,3
2932,María López,Administración,22,Femenino,8
2933,Ana Ramírez,Administración,22,Masculino,2
2934,María Díaz,Educación,27,Femenino,3
2935,Luis Torres,Derecho,30,Masculino,3
2936,Camila Pérez,Psicología,23,Femenino,2
2937,Luis Torres,Administración,20,Masculino,7
2938,Luis Morales,Administración,23,Femenino,9
2939,Andrés Vega,Psicología,28,Femenino,3
2940,Sofía Vega,Educación,24,Femenino,7
2941,Carlos Ruiz,Derecho,26,Femenino,5
2942,Sofía López,Educación,18,Masculino,7
2943,José Morales,Psicología,32,Masculino,10
2944,Luis Torres,Sistemas,25,Masculino,9
2945,Daniela Morales,Educación,22,Masculino,9
2946,Carlos Vega,Administración,22,Masculino,1
2947,Andrés Ruiz,Psicología,20,Masculino,9
2948,Andrés Gómez,Contabilidad,34,Masculino,5
2949,José Díaz,Psicología,22,Masculino,1
2950,Pedro Ramírez,Administración,22,Masculino,2
2951,Andrés Torres,Psicología,32,Masculino,7
2952,Andrés Gómez,Educación,28,Femenino,3
2953,José Díaz,Sistemas,19,Masculino,1
2954,Ana Pérez,Sistemas,28,Masculino,10
2955,Luis Gómez,Educación,24,Femenino,2
2956,Daniela Vega,Educación,29,Masculino,10
2957,Ana Torres,Contabilidad,28,Femenino,2
2958,Andrés Castillo,Contabilidad,26,Masculino,2
2959,Andrés Torres,Psicología,35,Femenino,5
2960,Daniela Vega,Sistemas,22,Masculino,5
2961,Andrés Ruiz,Sistemas,28,Femenino,8
2962,Ana Vega,Derecho,32,Masculino,1
2963,Sofía Pérez,Sistemas,26,Masculino,7
2964,Camila Díaz,Sistemas,29,Femenino,9
2965,Carlos Morales,Derecho,21,Masculino,7
2966,Carlos Castillo,Psicología,25,Femenino,6
2967,Ana Díaz,Contabilidad,23,Femenino,1
2968,Andrés Pérez,Educación,33,Masculino,7
2969,María López,Derecho,35,Femenino,10
2970,Camila Pérez,Psicología,34,Masculino,3
2971,Luis Pérez,Contabilidad,19,Masculino,7
2972,José Vega,Sistemas,35,Masculino,5
2973,José Torres,Psicología,33,Femenino,4
2974,Andrés López,Derecho,24,Masculino,7
2975,José López,Administración,20,Masculino,7
2976,Sofía Castillo,Educación,23,Femenino,7
2977,José Torres,Sistemas,25,Femenino,3
2978,Camila Vega,Derecho,24,Masculino,5
2979,José Gómez,Derecho,19,Femenino,5
2980,Pedro Torres,Contabilidad,29,Femenino,1
2981,Carlos Morales,Administración,29,Femenino,9
2982,Carlos Castillo,Administración,18,Masculino,8
2983,Pedro Castillo,Derecho,26,Femenino,9
2984,Sofía Vega,Psicología,18,Masculino,2
2985,Camila López,Psicología,34,Masculino,5
2986,Camila Torres,Derecho,19,Femenino,1
2987,José Pérez,Contabilidad,25,Masculino,4
2988,María Díaz,Administración,34,Femenino,10
2989,Camila Gómez,Derecho,25,Masculino,2
2990,Luis Gómez,Educación,32,Femenino,2
2991,Andrés Pérez,Psicología,24,Masculino,10
2992,Luis López,Derecho,24,Masculino,7
2993,Camila López,Sistemas,31,Masculino,2
2994,Luis Ruiz,Psicología,33,Femenino,7
2995,Luis Ramírez,Psicología,31,Masculino,1
2996,Carlos López,Sistemas,18,Masculino,6
2997,Pedro Gómez,Psicología,22,Masculino,4
2998,Pedro Díaz,Derecho,33,Femenino,5
2999,Sofía Gómez,Educación,31,Masculino,10
3000,María Morales,Contabilidad,29,Masculino,1
3001,Luis Castillo,Psicología,20,Masculino,9
3002,Sofía Castillo,Sistemas,35,Femenino,4
3003,María Morales,Psicología,33,Femenino,1
3004,Sofía Torres,Derecho,24,Masculino,3
3005,María Ruiz,Psicología,34,Masculino,2
3006,María Ramírez,Contabilidad,28,Femenino,7
3007,Luis Gómez,Contabilidad,19,Femenino,3
3008,Andrés Vega,Derecho,19,Femenino,1
3009,Camila López,Derecho,30,Femenino,7
3010,Ana Vega,Educación,21,Masculino,3
3011,Pedro Pérez,Sistemas,24,Masculino,9
3012,María Díaz,Derecho,30,Masculino,1
3013,Pedro Torres,Educación,32,Masculino,6
3014,María Gómez,Administración,24,Femenino,6
3015,Camila Pérez,Derecho,34,Masculino,7
3016,Sofía Gómez,Derecho,33,Femenino,9
